cartodb_id,name,description,created_at,updated_at,the_geom,bbox,type,resource,id,dataset_id,scientificname,ee_id
80994,Dendrocopos_mahrattensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"67.52999999999999,6.719999999999998,108.22,34.75",raster,rasters/04040405428907908306-15175375874319974237,04040405428907908306-15175375874319974237,iucn_birds,Dendrocopos mahrattensis,GME/images/04040405428907908306-15175375874319974237
80995,Dendrocopos_leucotos,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-1.66,22.589999999999996,163.95000000000002,84.65297931143246",raster,rasters/04040405428907908306-17687972918236515219,04040405428907908306-17687972918236515219,iucn_birds,Dendrocopos leucotos,GME/images/04040405428907908306-17687972918236515219
80996,Dendrocopos_atratus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"90.98,13.209999999999999,108.75000000000001,25.9",raster,rasters/04040405428907908306-10423223916238973232,04040405428907908306-10423223916238973232,iucn_birds,Dendrocopos atratus,GME/images/04040405428907908306-10423223916238973232
80997,Dendrocopos_assimilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"54.35,24.07,75.81999999999998,33.89999999999999",raster,rasters/04040405428907908306-12976286673630964577,04040405428907908306-12976286673630964577,iucn_birds,Dendrocopos assimilis,GME/images/04040405428907908306-12976286673630964577
80998,Dendrocolaptes_picumnus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-93.53999999999999,-27.040000000000003,-49.87000000000001,17.190000000000005",raster,rasters/04040405428907908306-05921356583386960317,04040405428907908306-05921356583386960317,iucn_birds,Dendrocolaptes picumnus,GME/images/04040405428907908306-05921356583386960317
80999,Dendrocolaptes_certhia,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.91,-17.719999999999995,-34.79,9.62",raster,rasters/04040405428907908306-17755476903471322848,04040405428907908306-17755476903471322848,iucn_birds,Dendrocolaptes certhia,GME/images/04040405428907908306-17755476903471322848
81000,Dendrocitta_occipitalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.20000000000002,-5.95,117.72,6.5",raster,rasters/04040405428907908306-05782825187536536667,04040405428907908306-05782825187536536667,iucn_birds,Dendrocitta occipitalis,GME/images/04040405428907908306-05782825187536536667
81001,Dendrocitta_formosae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"73.1,13.060000000000002,122.34,33.78",raster,rasters/04040405428907908306-09885941344700396692,04040405428907908306-09885941344700396692,iucn_birds,Dendrocitta formosae,GME/images/04040405428907908306-09885941344700396692
81002,Dendrocincla_homochroa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-96.52,6.749999999999998,-70.11999999999999,21.63",raster,rasters/04040405428907908306-06860635180137880236,04040405428907908306-06860635180137880236,iucn_birds,Dendrocincla homochroa,GME/images/04040405428907908306-06860635180137880236
81003,Dendrexetastes_rufigula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.25999999999999,-16.970000000000002,-47.31,8.010000000000002",raster,rasters/04040405428907908306-00200991129076703245,04040405428907908306-00200991129076703245,iucn_birds,Dendrexetastes rufigula,GME/images/04040405428907908306-00200991129076703245
81004,Delothraupis_castaneoventris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-77.74,-17.950000000000006,-63.940000000000005,-7.08",raster,rasters/04040405428907908306-12816532787071226775,04040405428907908306-12816532787071226775,iucn_birds,Delothraupis castaneoventris,GME/images/04040405428907908306-12816532787071226775
81005,Delichon_urbicum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"174.52,-34.839999999999996,-17.539999999999996,84.92156743490673",raster,rasters/04040405428907908306-18407349596668360930,04040405428907908306-18407349596668360930,iucn_birds,Delichon urbicum,GME/images/04040405428907908306-18407349596668360930
81006,Daphoenositta_chrysoptera,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"114.83000000000001,-39.25000000000001,153.64,-0.51",raster,rasters/04040405428907908306-01474089851311186473,04040405428907908306-01474089851311186473,iucn_birds,Daphoenositta chrysoptera,GME/images/04040405428907908306-01474089851311186473
81007,Dactylortyx_thoracicus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-105.12000000000002,14.209999999999999,-86.73,23.92",raster,rasters/04040405428907908306-03462840117518904693,04040405428907908306-03462840117518904693,iucn_birds,Dactylortyx thoracicus,GME/images/04040405428907908306-03462840117518904693
81008,Dacnis_venusta,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-85.54,-0.6500000000000002,-75.2,11.050000000000002",raster,rasters/04040405428907908306-11995475151895755237,04040405428907908306-11995475151895755237,iucn_birds,Dacnis venusta,GME/images/04040405428907908306-11995475151895755237
81009,Dacnis_flaviventer,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.08,-17.51,-52.12999999999999,7.16",raster,rasters/04040405428907908306-12847372345809348390,04040405428907908306-12847372345809348390,iucn_birds,Dacnis flaviventer,GME/images/04040405428907908306-12847372345809348390
81010,Dacnis_berlepschi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.92,-0.5899999999999999,-78.08,1.5600000000000003",raster,rasters/04040405428907908306-06167764442048290037,04040405428907908306-06167764442048290037,iucn_birds,Dacnis berlepschi,GME/images/04040405428907908306-06167764442048290037
81011,Cypseloides_storeri,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-105.04000000000002,17.16,-98.72,20.01",raster,rasters/04040405428907908306-00800022572218304849,04040405428907908306-00800022572218304849,iucn_birds,Cypseloides storeri,GME/images/04040405428907908306-00800022572218304849
81012,Cypseloides_senex,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.25999999999999,-26.94,-40.41,-8.54",raster,rasters/04040405428907908306-05353316118408031391,04040405428907908306-05353316118408031391,iucn_birds,Cypseloides senex,GME/images/04040405428907908306-05353316118408031391
81013,Cypseloides_fumigatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-55.8,-30.46,-41.709999999999994,-19.09",raster,rasters/04040405428907908306-13558542253506340795,04040405428907908306-13558542253506340795,iucn_birds,Cypseloides fumigatus,GME/images/04040405428907908306-13558542253506340795
81014,Cyornis_unicolor,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"83.88,-8.590000000000003,119.26999999999998,29.149999999999995",raster,rasters/04040405428907908306-04378097302138610918,04040405428907908306-04378097302138610918,iucn_birds,Cyornis unicolor,GME/images/04040405428907908306-04378097302138610918
81015,Cyornis_turcosus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"97.29,-5.949999999999999,119.00000000000003,6.28",raster,rasters/04040405428907908306-00506823142305603120,04040405428907908306-00506823142305603120,iucn_birds,Cyornis turcosus,GME/images/04040405428907908306-00506823142305603120
81016,Cyornis_pallipes,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"73.85,8.28,77.79999999999998,16.269999999999996",raster,rasters/04040405428907908306-04539993388077675367,04040405428907908306-04539993388077675367,iucn_birds,Cyornis pallipes,GME/images/04040405428907908306-04539993388077675367
81017,Cyornis_omissus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-7.16,125.25,1.76",raster,rasters/04040405428907908306-04258284421496423180,04040405428907908306-04258284421496423180,iucn_birds,Cyornis omissus,GME/images/04040405428907908306-04258284421496423180
81018,Cyornis_magnirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"87.11,2.899999999999998,102.16,29.16",raster,rasters/04040405428907908306-03333907745162519447,04040405428907908306-03333907745162519447,iucn_birds,Cyornis magnirostris,GME/images/04040405428907908306-03333907745162519447
81019,Cyornis_herioti,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"119.89,12.529999999999998,124.39999999999999,18.630000000000003",raster,rasters/04040405428907908306-06017354938258068756,04040405428907908306-06017354938258068756,iucn_birds,Cyornis herioti,GME/images/04040405428907908306-06017354938258068756
81020,Cynanthus_latirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-110.64,15.64,-93.74000000000001,32.61",raster,rasters/04040405428907908306-14547174854767335330,04040405428907908306-14547174854767335330,iucn_birds,Cynanthus latirostris,GME/images/04040405428907908306-14547174854767335330
81021,Cymbilaimus_lineatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-85.92,-16.17,-48.33,15.89",raster,rasters/04040405428907908306-00060353523857711144,04040405428907908306-00060353523857711144,iucn_birds,Cymbilaimus lineatus,GME/images/04040405428907908306-00060353523857711144
81022,Cygnus_buccinator,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-159.72000000000003,24.27,-78.91,68.04497595920104",raster,rasters/04040405428907908306-04516818929696065769,04040405428907908306-04516818929696065769,iucn_birds,Cygnus buccinator,GME/images/04040405428907908306-04516818929696065769
81023,Cyanophaia_bicolor,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.49,14.390000000000002,-60.81000000000001,15.64",raster,rasters/04040405428907908306-04658723815162352054,04040405428907908306-04658723815162352054,iucn_birds,Cyanophaia bicolor,GME/images/04040405428907908306-04658723815162352054
81024,Cyanolyca_turcosa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.75,-5.76,-77.15,1.0699999999999998",raster,rasters/04040405428907908306-00397960916434570021,04040405428907908306-00397960916434570021,iucn_birds,Cyanolyca turcosa,GME/images/04040405428907908306-00397960916434570021
81025,Cyanolyca_pulchra,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.79999999999998,-0.27999999999999936,-76.12,5.48",raster,rasters/04040405428907908306-10065809004437864284,04040405428907908306-10065809004437864284,iucn_birds,Cyanolyca pulchra,GME/images/04040405428907908306-10065809004437864284
81026,Cyanolyca_mirabilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-101.28,16,-95.83999999999999,18.02",raster,rasters/04040405428907908306-02564325738109551128,04040405428907908306-02564325738109551128,iucn_birds,Cyanolyca mirabilis,GME/images/04040405428907908306-02564325738109551128
81027,Cyanolyca_cucullata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-99.05000000000001,8.489999999999997,-80.75999999999999,21.720000000000002",raster,rasters/04040405428907908306-00948042638822161803,04040405428907908306-00948042638822161803,iucn_birds,Cyanolyca cucullata,GME/images/04040405428907908306-00948042638822161803
81028,Cyanolyca_armillata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.01999999999998,-0.40000000000000036,-70.14999999999999,9.480000000000002",raster,rasters/04040405428907908306-15604544774338274666,04040405428907908306-15604544774338274666,iucn_birds,Cyanolyca armillata,GME/images/04040405428907908306-15604544774338274666
81029,Cyanoloxia_glaucocaerulea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-60.56,-35.57,-47.57999999999999,-19.839999999999996",raster,rasters/04040405428907908306-14514912965611843759,04040405428907908306-14514912965611843759,iucn_birds,Cyanoloxia glaucocaerulea,GME/images/04040405428907908306-14514912965611843759
81030,Cyanocorax_violaceus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.86,-14.780000000000003,-58.99999999999999,10.069999999999999",raster,rasters/04040405428907908306-07092067653202770821,04040405428907908306-07092067653202770821,iucn_birds,Cyanocorax violaceus,GME/images/04040405428907908306-07092067653202770821
81031,Cyanocorax_mystacalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-81.36,-8.020000000000001,-79.06,-1.1000000000000003",raster,rasters/04040405428907908306-04193898038562055889,04040405428907908306-04193898038562055889,iucn_birds,Cyanocorax mystacalis,GME/images/04040405428907908306-04193898038562055889
81032,Cyanocorax_melanocyaneus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-91.8,12.749999999999998,-85.64,15.960000000000003",raster,rasters/04040405428907908306-06922150196852577840,04040405428907908306-06922150196852577840,iucn_birds,Cyanocorax melanocyaneus,GME/images/04040405428907908306-06922150196852577840
81033,Cyanocorax_cyanopogon,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-54.35,-22.610000000000003,-34.790000000000006,-2.2",raster,rasters/04040405428907908306-02113657001682403344,04040405428907908306-02113657001682403344,iucn_birds,Cyanocorax cyanopogon,GME/images/04040405428907908306-02113657001682403344
81034,Cyanocorax_beecheii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-109.63000000000001,21.470000000000002,-104.6,28.51",raster,rasters/04040405428907908306-07743894512159466543,04040405428907908306-07743894512159466543,iucn_birds,Cyanocorax beecheii,GME/images/04040405428907908306-07743894512159466543
81035,Cyanocorax_affinis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-83.14,3.5999999999999996,-68.23999999999998,12.470000000000002",raster,rasters/04040405428907908306-00178145252209329617,04040405428907908306-00178145252209329617,iucn_birds,Cyanocorax affinis,GME/images/04040405428907908306-00178145252209329617
81036,Cyanocompsa_cyanoides,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-97.11,-17.86,-44.55,19.280000000000005",raster,rasters/04040405428907908306-01106544067160682154,04040405428907908306-01106544067160682154,iucn_birds,Cyanocompsa cyanoides,GME/images/04040405428907908306-01106544067160682154
81037,Cyanocitta_stelleri,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-152,12.799999999999997,-85.76999999999998,61.64999999999999",raster,rasters/04040405428907908306-04386284469723964980,04040405428907908306-04386284469723964980,iucn_birds,Cyanocitta stelleri,GME/images/04040405428907908306-04386284469723964980
81038,Cyanicterus_cyanicterus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-62.06000000000001,-3.2699999999999996,-51.629999999999995,7.000000000000001",raster,rasters/04040405428907908306-05023628160072045798,04040405428907908306-05023628160072045798,iucn_birds,Cyanicterus cyanicterus,GME/images/04040405428907908306-05023628160072045798
